f0,f1,f2,f3,f4
3.7099929413765755,0.3685232926897146,0.46654429147510657,0.27220994867786064,0.5835772799893953
4.175815467169349,0.5154482557382004,0.8206663345385308,0.11321053506097756,0.603652973857912
4.968806891916394,0.1490790498675565,0.4950360663957767,0.6301452844417437,0.3375294202117991
4.893851957757441,0.48541040769212185,0.4786986863177315,0.9026637044263727,0.015910411244439815
4.6066554769299835,0.12907340078775342,0.37916841822639635,0.4884561704309821,0.47655869691565855
2.118225674504354,0.31710712739428615,0.3567946903673459,0.9561793268639441,0.9169853749785909
3.7530459025897938,0.9333677049373144,0.8637124033444644,0.37572270111652595,0.11696685105567062
3.821412640700496,0.323009439198225,0.00974250291163048,0.9811793521245372,0.9692760954489992
3.610419337337227,0.6181857022194579,0.6688668017610364,0.9265387090440508,0.46750867802927765
3.748634529363866,0.22653965650377017,0.2423982425050334,0.5221121947225905,0.2292049514102351
2.0907583562901824,0.3684079594813471,0.7499451441365527,0.27707018279551543,0.8627039384880808
4.107507154199611,0.6533191091480492,0.8924831409031366,0.07381103074993955,0.1787653995049835
4.727810667378165,0.9070373768197907,0.0782672558984896,0.7742315525552211,0.015432415436890667
2.405706660105638,0.10976057369371028,0.2939955778183827,0.3882684206436099,0.9108738642708617
3.309193438318866,0.12384907739358952,0.27234874715073365,0.0063768281012825945,0.028049402896189624
3.2932049643692847,0.5121882681917762,0.2499615832791,0.3798924166924592,0.10336897269153933
3.9764646853233856,0.3926055704676572,0.16152559947465905,0.4973936312862197,0.2083748397529398
2.8763878338988578,0.12417043286141782,0.7807304911647672,0.279315228275671,0.9556766559053811
3.2162957326905683,0.15519449168211252,0.7052129689934266,0.7335581482586642,0.8813196460233809
2.3945374277895253,0.7898859590776569,0.8597590874616505,0.30451829519588325,0.4544821816112139
3.858925877125733,0.2455131433178379,0.8713559196315916,0.6991942549110868,0.8566830458693316
3.3497451497556883,0.5189983629327564,0.19425444503011624,0.3140243815958631,0.7295121595199209
4.87702333450316,0.15210286842093013,0.050643527733202354,0.06745267411962508,0.4354717688219678
4.37801383195074,0.22487727003934888,0.47713207139518465,0.515402183663472,0.8377023980771687
2.4920996209501505,0.0147186060807597,0.5066550323256429,0.3552459167806007,0.29216537585678604
4.316711292369751,0.6834670713805222,0.08393714768006222,0.5481033627263667,0.7978446191105952
4.729053012425618,0.00018491902993955645,0.8075500986858035,0.04324792766058927,0.6821205804105755
3.7940213109517065,0.9520162922399957,0.6318790922401964,0.06993906408407957,0.670397983148165
2.764761249946017,0.8319439935347426,0.03146208991060351,0.32413582377154904,0.6764358869800243
2.466904400419951,0.6462720092557019,0.6972248052781891,0.7337776649638684,0.8753351921510779
3.239498348155938,0.14248297349124084,0.2603109303911456,0.38968540144265285,0.054577570176632784
4.125646489248044,0.06301064777412224,0.05770875722846036,0.9324995372217993,0.8062458783408415
2.761043140440892,0.34170809180630035,0.8259196998012194,0.6192354646583524,0.26491761620967536
3.3470575878199105,0.8555595873168996,0.0006913526320485586,0.9923938664544835,0.5659335339854799
2.5460602303708697,0.8001928057605164,0.0761951880274302,0.41000007936986693,0.5731322632681805
2.7415830448459335,0.8852328174375587,0.6968940385765474,0.16182813889671366,0.15259950172875503
2.185799592540543,0.5714985141123747,0.18726701013231262,0.542982676095603,0.8194724781232162
4.637555062305101,0.11635033660355865,0.33223742627782027,0.4173757174090086,0.3834174765567997
3.256486872362574,0.45998748135344514,0.7565502954746656,0.30551578924566625,0.34342432792680133
3.170734205104156,0.15121846518914184,0.6303734331444929,0.40024602301191214,0.916152575709755
4.464247625833413,0.2301799038896999,0.24231397219120976,0.7822705914973477,0.5598869553608793
2.0306321170927744,0.6298830526532523,0.394912912348374,0.7852137653116322,0.7468470344834252
4.7669840256257,0.6992859712643673,0.9129785868431055,0.28465481866109177,0.33871568992326884
2.177602535941627,0.8669361094050653,0.15421758789417628,0.5513195121573071,0.5091953884332735
4.441805236836081,0.3879894664107344,0.14266467212630562,0.38308104599808623,0.04804999461665238
2.904409439558048,0.630002712218245,0.057143144068675045,0.9896962264528147,0.5361890889334342
2.9002155595907793,0.8337872434508156,0.13746518126975782,0.3219639719627222,0.937150007971858
2.719799247071549,0.7328919271953428,0.08093038250802342,0.5324746359332534,0.6581111061964737
2.6291691360590033,0.32763012154924287,0.5505090767309417,0.5899849585132731,0.15421755612532817
3.2323239573558955,0.9997330141673058,0.3224349431312179,0.785356060507633,0.20161392333706807
3.383581890360757,0.518169554085777,0.5960182899260291,0.717652974830125,0.7959103772080438
4.100497146003042,0.8072005205099109,0.8859616994673953,0.32611928507066934,0.8273093048975675
3.5599345568100045,0.25942786622237113,0.17307370440126757,0.7644490065818403,0.636632828518914
2.2121941067236848,0.5874537254219082,0.04454661955496497,0.39125605053320867,0.5711612379387329
3.950583963965866,0.15785275580853553,0.044836639214591134,0.5760237642499083,0.8187842560531288
4.389834893106727,0.3596598915351783,0.5769511171255526,0.718697879689063,0.8731883907118612
3.474881859283001,0.875500114706912,0.3177288798955946,0.21925214124553816,0.2941232814111032
4.189302268019953,0.8851404133120045,0.47118218900340225,0.695917733374681,0.13881375439542343
3.5222878556095396,0.43484114327295664,0.43160425997170515,0.18804466248264629,0.6227810443865497
4.016216928540413,0.6363238149667502,0.7427563191082552,0.4582233064056912,0.8525994904986709
3.713636598688266,0.8818100041174853,0.41015475318728944,0.7001386192546207,0.19680503074155298
2.2492009948406446,0.9315023915455654,0.37083774488982424,0.04569851760286925,0.6184535124778691
4.799783676101388,0.7690089987808818,0.987247113030354,0.9351169274831818,0.45553347898405694
2.7017292417918055,0.06523848369515972,0.27212372219935754,0.6321521424016935,0.9108913259642042
2.005123634126767,0.8174844695622197,0.7644647933703086,0.6909825452546333,0.1278771632282204
2.159766717983338,0.7367542185563071,0.6414092415349312,0.3698980739484795,0.3455080667631397
2.0979300935564043,0.9934342682419106,0.8366421520834031,0.9741907629378853,0.8180374743094045
3.376558738234522,0.8451647964507859,0.1983574958173624,0.672474658209358,0.23721934515912924
3.1774323990691498,0.8716800988542341,0.42495108826209294,0.8937160440017933,0.5995593766878622
2.881238423678723,0.26035696480621595,0.0033740585466850437,0.5720980419319417,0.8385695678866606
2.6741554170111446,0.47924309117227704,0.98389607145925,0.3933873529186044,0.9384468324119419
4.4797721445295196,0.4946125810746005,0.6353641632890167,0.06558310691123526,0.5164326060245032
4.279800737771794,0.23036659172786056,0.05148670155950852,0.029401191488326206,0.16031574114841984
2.7133009943845883,0.8054016874005463,0.45911453994278284,0.5355583774564454,0.3131010580868181
2.896484984078665,0.5534854923200385,0.7457890132383214,0.1806901662178415,0.4346494499233985
3.9322608568715953,0.9600938805489981,0.26940368688550465,0.3928640426759552,0.5693022959825481
2.425692665255295,0.6115829717156172,0.97445724681956,0.27342025842317497,0.4805815586037563
2.3529147943901956,0.518060251582131,0.9715769183534421,0.5423762597635021,0.2135014522893427
2.9322717200779933,0.6264074396443214,0.8570234378123661,0.45343769155986857,0.4901201217909571
4.428065961272724,0.10529371729263481,0.9512456088267535,0.46476506141316587,0.33164985825974425
4.335634684210799,0.2564726238372458,0.1464366284328381,0.25812168292054705,0.6725308697908485
2.302003940646971,0.4513090727358072,0.23555932146414182,0.5456781657687391,0.13828044177722676
4.32189880080689,0.9239125658053686,0.31935921774823695,0.35447856622352214,0.5980852399723197
4.216455016160975,0.05827368327654625,0.6747781952137193,0.8142482445937638,0.7925212091289544
3.3158041458740866,0.8227704352972897,0.5470766838896385,0.18672508874890625,0.28573683900488145
3.7782078752325097,0.5524748034368855,0.802168272095533,0.7148934825586795,0.2130601496623663
3.1921589920953863,0.7780741808327621,0.4581181275815358,0.2250302589628671,0.9370947669703432
3.3472267834159344,0.30872692752100683,0.5112582706328985,0.3009183586357891,0.27038375972565754
3.9845953651957,0.795233308561146,0.40883173663850536,0.16094016575767944,0.47579538789023323
3.2048022266984995,0.4357112991570824,0.23987599602631848,0.7695973691264705,0.20222761054009575
2.11593957482478,0.700113631258398,0.7425011397753991,0.23875935596294073,0.17340592026881518
3.7415938382186846,0.9196304342503806,0.2539832972118542,0.540004196196715,0.264378219771658
4.224943343588077,0.46709639060336605,0.37895634901511954,0.6561405758081706,0.5314195407240352
2.603448052606865,0.416212242495802,0.956493507916226,0.8011352140683646,0.5121086045327933
3.9813897546013717,0.14237142443265227,0.4131933730136169,0.8948163694820769,0.1881203420666041
4.945764003497416,0.8481110847927462,0.6861280982539943,0.3736241513005276,0.09207755150321106
2.8840514306575145,0.7409964745099502,0.4216213646357093,0.8028860336216209,0.21579647639982502
4.471238390272614,0.860111583341083,0.7221971636246888,0.20401413534836,0.22289144097796476
2.1928831912546993,0.05130134669245734,0.7390696321837245,0.4915166406487732,0.761511218550976
2.8482385154208973,0.3452668730846242,0.8947035962579937,0.9973834006145134,0.10175594247871245
4.337756275979547,0.5561485778409028,0.004548788666960402,0.6165501453108307,0.279928187494378
3.0516891997559052,0.969278887329091,0.7426779134370044,0.05452174036389146,0.6809757971170929
2.038986974603361,0.8861938563573561,0.5966825165627259,0.6308213101319432,0.016448753231374513
2.25135761021595,0.526152908756173,0.38173460826591166,0.8182954760580945,0.2839720705188804
3.198997049947947,0.11999873910905323,0.5028709299268486,0.9550215718185227,0.2658968733287944
4.37249489371572,0.1639561141032786,0.8859029397238743,0.5126331852355015,0.1258081649512035
4.348089908354509,0.8875867114180028,0.1450611685926937,0.11741592031190518,0.25138846512509094
3.5448453303961514,0.9501103473912675,0.8605991793014343,0.3246259754029557,0.037259982082638365
3.787123586693525,0.5747620737856707,0.24153774213650236,0.6035606605058776,0.9815943038036804
2.4331608549202555,0.31480237343115114,0.84793355090983,0.1591748886167792,0.12876879593442425
2.5160655732793167,0.7696975504706574,0.12743003149142296,0.09112458439746474,0.6269571277929371
4.3004905320617794,0.7563464346552121,0.4331029005801712,0.9166002985176446,0.15087528887221524
3.32456465813442,0.36928715524795175,0.5461860254806569,0.19326226185280793,0.14712289159537684
4.950075004855519,0.30212617741699477,0.499701890598532,0.9162683518991026,0.30265186373425323
3.0997880608810524,0.5631551261598782,0.06806237511147828,0.02337713352988191,0.6327585848055395
3.112643931303619,0.07950122627640199,0.28663773852977303,0.6934564269024357,0.7596066424743626
3.5161884232730056,0.22076415249817294,0.8394960408794238,0.20769301625017422,0.756915549855531
2.459671932065516,0.9348531337494407,0.7733707820220617,0.5012397610345267,0.4341712953397008
3.7189272446867765,0.6611143269557697,0.5578826622960539,0.6958171758510772,0.08768104714415303
3.251508941164814,0.753482195998536,0.4383519880101734,0.9706642786602583,0.5339848144702273
2.932858793361898,0.8920842569859896,0.42221953221764086,0.5461857205227137,0.6413741755146266
4.568024489917871,0.2094386858409515,0.8738005394984175,0.5737316876578287,0.3664444290353108
3.00573541113824,0.9817807971796761,0.9470798440491606,0.5456033451734837,0.346368737804462
4.921635489561384,0.016340966030428117,0.04892525345080967,0.4866069035568139,0.5869911090998863
2.0196434708929654,0.18749488339901277,0.08620462266447049,0.24980233152041786,0.18287683245878328
2.3728511069977456,0.12945902517985908,0.3713921444704441,0.1287374213663649,0.7734218755622184
3.2083483809351576,0.11682512398539147,0.651349835384216,0.7881840479602114,0.3596538363295304
2.0184038275823326,0.6501680066208771,0.7539899200282395,0.889291198972078,0.7131514327645346
3.7905345105463324,0.3430842951637999,0.2438339336397395,0.06487459371370596,0.8193036293395508
3.6809116435891447,0.28789622736601017,0.12464981684294196,0.28836149745727535,0.7577834972058457
2.647371870770863,0.05210268620306746,0.38004774521617846,0.33580987413345964,0.6970396153973525
3.6680024031099023,0.47271062769945116,0.9760744478129421,0.8441217757745803,0.12815207879207402
2.7451839770695092,0.41936396242579976,0.07152340087545239,0.7581419631248791,0.768173826958463
2.87727402067366,0.9053554186477544,0.5524840723759766,0.22361363838899728,0.6214940224110312
4.017708226049192,0.7175486678660921,0.9713436153413455,0.9136436609225421,0.41327638137847256
3.2954769512527586,0.023452630466496593,0.41749899699721704,0.17714865748372033,0.12016828010372338
4.447537317143915,0.021813159702834595,0.12905764891534555,0.6643646079481696,0.567185022500898
3.287086906603076,0.8075820379343014,0.23812627472040682,0.20661949352755438,0.5136828203857491
2.319959788994415,0.6890782878350389,0.9350120957823406,0.8114240831267847,0.8812086071601255
2.2188527661363024,0.42403433932791357,0.9029401316108197,0.8413637334023526,0.5937920111450316
3.963254755173159,0.2660115260401821,0.2652323883663885,0.0667116608919971,0.9019304278461209
2.8669659814078363,0.9925015745753919,0.006827616746419962,0.7991233714797451,0.5258011702210748
2.1260638240984777,0.6631899274414362,0.7024578005235615,0.6996162092731862,0.6959308411732209
4.034497280294964,0.767579475750658,0.3801054048825345,0.9577118476177687,0.4827942648706728
2.8034597156516785,0.992848235333601,0.2795208480692082,0.4407473892841043,0.6977380396260929
4.394417868717458,0.3166493765469731,0.035267505691019774,0.5780517487402395,0.5919866420814975
4.188694348801331,0.26098443864982046,0.8207240566538416,0.7739336539890788,0.8616513869045787
4.268032422250667,0.6731166233944514,0.5541191574046237,0.8574512183871471,0.22596199745034606
3.9950291879024733,0.7921084522507646,0.7747339239157679,0.12961697609010214,0.31386054022336884
4.798263924301214,0.7745714091330528,0.15468504116146442,0.4832793039496699,0.8108181284362257
4.578569543956615,0.5199861667462341,0.10144658573257803,0.2193506970008159,0.02444407255650105
2.497198097559724,0.06112484896918213,0.7000057072109345,0.700966106863056,0.44331553532328327
4.642896798033483,0.14628771708634258,0.1940054256356235,0.6114064647827255,0.5280748626485113
2.3665584793438534,0.906849965933225,0.6218412468024803,0.6079520691099102,0.373111687218034
3.8186213329627674,0.0715082894697372,0.3012073055163592,0.6333775576476117,0.5987129978522377
3.5780706178833013,0.053095374733952316,0.321628439547507,0.9845160291807091,0.9431907720906343
4.460690439659015,0.06376179297746498,0.07348302264137518,0.21266735504798218,0.8277568902549101
2.6117728142817613,0.22530374612449322,0.26039817337030535,0.7332158338725698,0.5275801931939851
4.581582610494513,0.07604177754206787,0.051554111803584934,0.8462628041807099,0.10896650021245236
4.144816713152725,0.6045686819412063,0.20724922792781297,0.26021303383182204,0.7397465219446973
2.065079997456149,0.9556667056701709,0.04493148501815947,0.1616640652236998,0.6399515992288863
2.3431397406409014,0.9976753962378987,0.43299825217623356,0.06895286602214801,0.16502086717848308
3.6267779423790176,0.8702951184827348,0.25704696953521433,0.3993793079283733,0.5689677944202608
3.952071532867034,0.7232735419434634,0.324754165204554,0.37063798214424326,0.8736028248447275
4.718252077949216,0.4173996702627796,0.9965497686577319,0.17517574510207345,0.8232914561104646
4.726770827601905,0.5646632413176612,0.691922032936864,0.06009777996832577,0.8426360605488658
4.049489565709226,0.5784223532075059,0.5812318300987459,0.1599346695101077,0.8473011176268594
3.587374372708151,0.607916175211191,0.17008193297501506,0.6281281684791431,0.23835448801385672
4.28711827217453,0.02761896581849599,0.12442171438163774,0.21113494876989336,0.40094805196078664
4.61204862824183,0.00680272920066971,0.5559384842658522,0.03600575152466268,0.37961859492772354
2.8944913141540076,0.16414111956721533,0.47933418890479296,0.3418209865105958,0.26186508098891337
3.8350567415071755,0.2443482622374108,0.9720106734936198,0.24948886200137566,0.9885504436237137
2.4841164263647437,0.9499036926124411,0.0627348261951961,0.007424872246287517,0.09748426160087986
4.121529106768971,0.2326501158337334,0.2756285131400009,0.6733224452248174,0.029499691506950643
3.620789324694107,0.40033891575361646,0.16135827524401958,0.9117356737439876,0.3603768533722307
2.874018532336802,0.6945041492699467,0.8554743018864132,0.22803283316713852,0.12716593767253348
4.880094046619686,0.4274403726711352,0.534991025181979,0.4569400134392083,0.8279523454395499
3.2867904619241974,0.7570621004779364,0.5227566470125251,0.0796884900271061,0.5093304871275747
4.566796273039772,0.5311169616980763,0.39279101009545214,0.025641567406815335,0.7012948458124767
3.1778005329350782,0.32334305398483765,0.36977032841968493,0.41770215324117266,0.33576189651393207
2.875058597250131,0.46049912713580454,0.046626117131807754,0.2257606243404282,0.4381310098420592
4.654320334249713,0.42813101380464125,0.5558928111900839,0.8935927554225107,0.8058238658027854
4.13688886301485,0.6194570963506738,0.5958819964049099,0.190527510719408,0.13513839710181075
2.1670369823633258,0.09381731787958925,0.6149815714009601,0.6084798505732958,0.03728547469320331
4.514997271681315,0.4415286000292866,0.5384391302389807,0.0735231428621912,0.8584834924852871
2.240200859714018,0.21100159205278013,0.4651631539660921,0.4976491323394281,0.5332231676697258
4.80812649923015,0.034973055885026305,0.6762221953481261,0.4297826482533301,0.8122388044415803
4.002535496983185,0.8126074216257043,0.8635281512198559,0.7804017794972522,0.13225543312715082
3.61166889954868,0.7732961489681285,0.7744038422684293,0.9270613525529988,0.4159072470466396
2.026895762810051,0.7272382328463988,0.2781635586490234,0.6556070633050348,0.048984657282198474
3.066121868664013,0.6331576700659197,0.12605143716391543,0.3171345148124012,0.14504051453494504
4.673213309044001,0.7743128931923868,0.6385069178386137,0.519936527164644,0.977604945397312
2.7757614852564316,0.7055165103930264,0.0862439806406129,0.621620995395762,0.19532737456421556
2.02824107616898,0.9092084302455486,0.2793510222388367,0.9902989899205702,0.6798148892065596
4.012599767125931,0.6734242712672651,0.9923643328000614,0.22472340230088328,0.987639012758257
2.9649897449529137,0.09426440997219876,0.9222485922290398,0.09727723944344413,0.47529221207371375
4.50215397460599,0.27660584509331965,0.7202358797470098,0.6419038858885909,0.6910984765401362
2.452151060118849,0.7029754714335572,0.8396858886664004,0.14133906975989607,0.9606832336961557
4.855360163297029,0.31887178827844587,0.9553527810202922,0.9384439199561148,0.11655166467579448
4.232098907750745,0.9624509185962646,0.8236070103414329,0.1327050714151815,0.4079112005664849
3.692016513828412,0.3713967502695277,0.38579822745161285,0.09641090641879402,0.007103004071955965
2.9184486793325535,0.4234764338561591,0.5788017524272628,0.9553552319137072,0.08946524395952693
3.0414037110068013,0.8701054982564199,0.8256887430410855,0.11194867763643801,0.6757974900178634
2.2681810483096974,0.9456896097834101,0.25996969381094226,0.6061281673480748,0.4705863213699413
3.535834107758518,0.21398675799544464,0.35877618048812865,0.2823791562776541,0.6157219384184988
3.2669851960392027,0.5916138681354238,0.5366616269884411,0.6659945095025858,0.9755235598889096
3.600560926317095,0.5464535019389186,0.6140468383857707,0.5474326316670325,0.41129379377029507
2.7380116004171287,0.5364066552074148,0.246050018606233,0.6594611305586169,0.8863370505721601
4.40036949179487,0.7864177527141966,0.21321394289208806,0.03361978839691859,0.20374737915471375
3.7106196459902567,0.12484401666846223,0.10017629215564705,0.9978479887068887,0.3543501385222706
2.1907819166259515,0.5115041530737955,0.6974326495201748,0.46025756998737344,0.13136772149516185
3.5445120456367816,0.06909023817875082,0.7304196764385137,0.9390459208781737,0.041924778554946585
3.7115393741055365,0.8308610128292928,0.640561431449654,0.14909092173346372,0.06816011791955401
3.372440208594056,0.048261148489292416,0.8368186570297778,0.5163064744692527,0.31676478597765434
4.312710667075661,0.21453136882198154,0.5138254278283197,0.5061617204352015,0.10401052539562616
4.402788303466677,0.698625096607278,0.19899359981308906,0.43085267012383544,0.30931907967350325
4.8120418326187515,0.6678211618943217,0.9443394079666625,0.7667279392078927,0.7916226636623189
2.9306009419315426,0.8487132363244002,0.33477655201596823,0.8269785396753415,0.7098333016958183
3.5287372776733386,0.17033741017672765,0.6008672248927674,0.6245089294855439,0.6855544806855605
